id,stop_id,on_street,cross_street,routes,boardings,alightings,month_beginning,daytype,location,lat,lon,num_routes,route,total_traffic
1227,2216,KING DRIVE,49TH STREET,3,61.8,71.4,10/01/2012,Weekday,"(41.80558710, -87.61659074)",41.8055871,-87.61659074,1,3,133.2
1228,2217,KING DRIVE,50TH STREET,3,20.3,84.4,10/01/2012,Weekday,"(41.80371626, -87.61655690)",41.80371626,-87.6165569,1,3,104.7
1229,2218,KING DRIVE,51ST STREET,3,303.9,180.1,10/01/2012,Weekday,"(41.80186828, -87.61623402)",41.80186828,-87.61623402,1,3,484
1230,2219,KING DRIVE,5200 SOUTH,3,7.7,18,10/01/2012,Weekday,"(41.80039494, -87.61621334)",41.80039494,-87.61621334,1,3,25.7
1231,2220,KING DRIVE,53RD STREET,3,37.7,36.3,10/01/2012,Weekday,"(41.79825770, -87.61613880)",41.7982577,-87.6161388,1,3,74
1232,2221,KING DRIVE,54TH STREET,3,2.7,6.2,10/01/2012,Weekday,"(41.79647281, -87.61609498)",41.79647281,-87.61609498,1,3,8.9
1233,2222,KING DRIVE,GARFIELD (north leg),3,83.7,158.5,10/01/2012,Weekday,"(41.79489548, -87.61605219)",41.79489548,-87.61605219,1,3,242.2
1234,2223,KING DRIVE,GARFIELD (south leg),3,223.7,56.2,10/01/2012,Weekday,"(41.79422663, -87.61603596)",41.79422663,-87.61603596,1,3,279.9
1235,2224,KING DRIVE,56TH STREET,3,47.7,34.7,10/01/2012,Weekday,"(41.79278700, -87.61598300)",41.792787,-87.615983,1,3,82.4
1236,2225,KING DRIVE,57TH STREET,3,30.9,35.3,10/01/2012,Weekday,"(41.79099336, -87.61595747)",41.79099336,-87.61595747,1,3,66.2
1237,2226,KING DRIVE,58TH STREET,3,51.1,46.9,10/01/2012,Weekday,"(41.78919883, -87.61585296)",41.78919883,-87.61585296,1,3,98
1238,2227,KING DRIVE,59TH STREET,3,40,71.9,10/01/2012,Weekday,"(41.78737183, -87.61583896)",41.78737183,-87.61583896,1,3,111.9
1239,2228,KING DRIVE,60TH STREET,3,88.4,132.8,10/01/2012,Weekday,"(41.78577395, -87.61583388)",41.78577395,-87.61583388,1,3,221.2
1240,2232,KING DRIVE,64TH STREET,3,97.4,89.4,10/01/2012,Weekday,"(41.77813800, -87.61566700)",41.778138,-87.615667,1,3,186.8
1241,2233,KING DRIVE,65TH STREET,3,71.9,70.3,10/01/2012,Weekday,"(41.77638800, -87.61562000)",41.776388,-87.61562,1,3,142.2
1242,2234,KING DRIVE,66TH STREET,3,64.4,79.3,10/01/2012,Weekday,"(41.77463300, -87.61556200)",41.774633,-87.615562,1,3,143.7
1243,2235,KING DRIVE,MARQUETTE RD,3,21.2,45.8,10/01/2012,Weekday,"(41.77304916, -87.61554562)",41.77304916,-87.61554562,1,3,67
1244,2236,KING DRIVE,MARQUETTE RD/S. CHICAGO,3,8.1,3.2,10/01/2012,Weekday,"(41.77265380, -87.61553488)",41.7726538,-87.61553488,1,3,11.3
1245,2237,KING DRIVE,ANTHONY,3,6.4,32.2,10/01/2012,Weekday,"(41.77053367, -87.61547010)",41.77053367,-87.6154701,1,3,38.6
1246,2238,KING DRIVE,69TH STREET,3,145.1,353.1,10/01/2012,Weekday,"(41.76942587, -87.61543993)",41.76942587,-87.61543993,1,3,498.2
1247,2239,KING DRIVE,70TH STREET,3,21.8,77.2,10/01/2012,Weekday,"(41.76748924, -87.61535613)",41.76748924,-87.61535613,1,3,99
1248,2240,KING DRIVE,71ST STREET,3,216.7,348.4,10/01/2012,Weekday,"(41.76556200, -87.61532300)",41.765562,-87.615323,1,3,565.1
1249,2241,KING DRIVE,72ND STREET,3,28,52.5,10/01/2012,Weekday,"(41.76374987, -87.61532558)",41.76374987,-87.61532558,1,3,80.5
1250,2242,KING DRIVE,73RD STREET,3,36.2,65.9,10/01/2012,Weekday,"(41.76189735, -87.61528649)",41.76189735,-87.61528649,1,3,102.1
1251,2243,KING DRIVE,74TH STREET,3,25.9,163.9,10/01/2012,Weekday,"(41.76009709, -87.61525474)",41.76009709,-87.61525474,1,3,189.8
1252,2244,KING DRIVE,75TH STREET,3,145.2,279.3,10/01/2012,Weekday,"(41.75815699, -87.61520744)",41.75815699,-87.61520744,1,3,424.5
1253,2245,KING DRIVE,76TH STREET,3,30.2,49.1,10/01/2012,Weekday,"(41.75647224, -87.61517512)",41.75647224,-87.61517512,1,3,79.3
1254,2246,KING DRIVE,77TH STREET,3,12.4,32.7,10/01/2012,Weekday,"(41.75464778, -87.61510647)",41.75464778,-87.61510647,1,3,45.1
1255,2247,KING DRIVE,78TH STREET,3,35.4,305.1,10/01/2012,Weekday,"(41.75280187, -87.61509273)",41.75280187,-87.61509273,1,3,340.5
1256,2249,KING DRIVE,80TH STREET,3,19.1,42.3,10/01/2012,Weekday,"(41.74945300, -87.61496300)",41.749453,-87.614963,1,3,61.4
1257,2250,KING DRIVE,81ST STREET,3,33.7,65.2,10/01/2012,Weekday,"(41.74733349, -87.61494069)",41.74733349,-87.61494069,1,3,98.9
1258,2251,KING DRIVE,82ND STREET,3,19.6,73.2,10/01/2012,Weekday,"(41.74550470, -87.61488309)",41.7455047,-87.61488309,1,3,92.8
1259,2252,KING DRIVE,83RD STREET,3,48.5,101.2,10/01/2012,Weekday,"(41.74375924, -87.61477092)",41.74375924,-87.61477092,1,3,149.7
1260,2253,KING DRIVE,84TH STREET,3,8.1,38.6,10/01/2012,Weekday,"(41.74186140, -87.61474956)",41.7418614,-87.61474956,1,3,46.7
1261,2254,KING DRIVE,85TH STREET,3,6.8,21.7,10/01/2012,Weekday,"(41.74005672, -87.61472742)",41.74005672,-87.61472742,1,3,28.5
1262,2255,KING DRIVE,86TH STREET,3,4.9,106.5,10/01/2012,Weekday,"(41.73824683, -87.61467891)",41.73824683,-87.61467891,1,3,111.4
1263,2256,KING DRIVE,87TH STREET,3,129.5,318.3,10/01/2012,Weekday,"(41.73634176, -87.61459115)",41.73634176,-87.61459115,1,3,447.8
1264,2257,KING DRIVE,88TH STREET,3,5.5,25,10/01/2012,Weekday,"(41.73454125, -87.61453068)",41.73454125,-87.61453068,1,3,30.5
1265,2258,KING DRIVE,89TH STREET,3,9.1,40,10/01/2012,Weekday,"(41.73271325, -87.61449667)",41.73271325,-87.61449667,1,3,49.1
1266,2259,KING DRIVE,90TH STREET,3,9.1,52.6,10/01/2012,Weekday,"(41.73096625, -87.61445367)",41.73096625,-87.61445367,1,3,61.7
1267,2260,KING DRIVE,91ST STREET,3,10.5,56.6,10/01/2012,Weekday,"(41.72916295, -87.61437235)",41.72916295,-87.61437235,1,3,67.1
1268,2261,KING DRIVE,BURNSIDE,3,4.6,24.2,10/01/2012,Weekday,"(41.72688798, -87.61434405)",41.72688798,-87.61434405,1,3,28.8
1269,2262,KING DRIVE,93RD STREET,3,6.7,45.3,10/01/2012,Weekday,"(41.72542798, -87.61428405)",41.72542798,-87.61428405,1,3,52
1270,2263,KING DRIVE,94TH STREET,3,1.2,40.6,10/01/2012,Weekday,"(41.72349998, -87.61422905)",41.72349998,-87.61422905,1,3,41.8
1271,2264,95TH STREET,KING DRIVE,3,10.1,582.8,10/01/2012,Weekday,"(41.72179669, -87.61366877)",41.72179669,-87.61366877,1,3,592.9
1272,2268,STATE,94TH STREET,29,34.2,1.1,10/01/2012,Weekday,"(41.72346061, -87.62371795)",41.72346061,-87.62371795,1,29,35.3
1273,2269,STATE,93RD STREET,29,53.3,14.1,10/01/2012,Weekday,"(41.72528861, -87.62376795)",41.72528861,-87.62376795,1,29,67.4
1274,2270,STATE,92ND STREET,29,32.2,16.2,10/01/2012,Weekday,"(41.72712880, -87.62381542)",41.7271288,-87.62381542,1,29,48.4
1275,2271,STATE,91ST STREET,29,77.8,35.4,10/01/2012,Weekday,"(41.72890080, -87.62387242)",41.7289008,-87.62387242,1,29,113.2
1276,2273,STATE,89TH STREET,29,8.1,4.9,10/01/2012,Weekday,"(41.73260830, -87.62397314)",41.7326083,-87.62397314,1,29,13
1277,2274,STATE,88TH STREET,29,1.8,4.6,10/01/2012,Weekday,"(41.73441964, -87.62402799)",41.73441964,-87.62402799,1,29,6.4
1278,2276,STATE,86TH STREET,29,11.9,9.4,10/01/2012,Weekday,"(41.73807321, -87.62400593)",41.73807321,-87.62400593,1,29,21.3
1279,2277,STATE,85TH STREET,29,11,15.4,10/01/2012,Weekday,"(41.73993591, -87.62416139)",41.73993591,-87.62416139,1,29,26.4
1280,2278,STATE,84TH STREET,29,5.3,9.4,10/01/2012,Weekday,"(41.74174091, -87.62420639)",41.74174091,-87.62420639,1,29,14.7
1281,2279,STATE,83RD STREET,29,73.8,57.4,10/01/2012,Weekday,"(41.74349300, -87.62427200)",41.743493,-87.624272,1,29,131.2
1282,2280,STATE,8237 SOUTH,29,7.2,1.7,10/01/2012,Weekday,"(41.74452156, -87.62428239)",41.74452156,-87.62428239,1,29,8.9
1283,2281,STATE,82ND STREET,29,10.6,11.1,10/01/2012,Weekday,"(41.74531700, -87.62433800)",41.745317,-87.624338,1,29,21.7
1284,2282,STATE,81ST STREET,29,6.1,4.9,10/01/2012,Weekday,"(41.74717500, -87.62438000)",41.747175,-87.62438,1,29,11
1285,2283,STATE,80TH STREET,29,5.5,22.1,10/01/2012,Weekday,"(41.74898200, -87.62442500)",41.748982,-87.624425,1,29,27.6
1286,2289,STATE,74TH STREET,29,22.8,21.9,10/01/2012,Weekday,"(41.75989300, -87.62469500)",41.759893,-87.624695,1,29,44.7
1287,2291,STATE,72ND STREET,29,2.2,7.3,10/01/2012,Weekday,"(41.76355200, -87.62478200)",41.763552,-87.624782,1,29,9.5
1288,2292,STATE,71ST STREET,29,232.2,165.7,10/01/2012,Weekday,"(41.76524700, -87.62479200)",41.765247,-87.624792,1,29,397.9
1289,2293,STATE,70TH STREET,29,13.3,14,10/01/2012,Weekday,"(41.76724095, -87.62467940)",41.76724095,-87.6246794,1,29,27.3
1290,2294,STATE,69TH STREET,29,333.6,221.5,10/01/2012,Weekday,"(41.76906512, -87.62486011)",41.76906512,-87.62486011,1,29,555.1
1291,2295,STATE,68TH STREET,29,15.9,18.5,10/01/2012,Weekday,"(41.77086733, -87.62490600)",41.77086733,-87.624906,1,29,34.4
1292,2296,STATE,MARQUETTE RD,29,44.3,33.5,10/01/2012,Weekday,"(41.77316509, -87.62497893)",41.77316509,-87.62497893,1,29,77.8
1293,2297,STATE,66TH STREET,29,11.4,8.2,10/01/2012,Weekday,"(41.77446500, -87.62502000)",41.774465,-87.62502,1,29,19.6
1294,2298,STATE,65TH STREET,29,2.3,2.2,10/01/2012,Weekday,"(41.77651800, -87.62509700)",41.776518,-87.625097,1,29,4.5
1295,2299,STATE,64TH STREET,29,0.5,1.8,10/01/2012,Weekday,"(41.77753500, -87.62516700)",41.777535,-87.625167,1,29,2.3
1296,2300,STATE,63RD STREET,29,203.3,127.5,10/01/2012,Weekday,"(41.78034686, -87.62518605)",41.78034686,-87.62518605,1,29,330.8
1297,2301,STATE,6200 SOUTH,29,0.3,1,10/01/2012,Weekday,"(41.78228300, -87.62527300)",41.782283,-87.625273,1,29,1.3
1298,2302,STATE,61ST STREET (north leg),29,56.8,43,10/01/2012,Weekday,"(41.78404000, -87.62531700)",41.78404,-87.625317,1,29,99.8
1299,2303,STATE,60TH STREET,29,30.8,36.8,10/01/2012,Weekday,"(41.78535500, -87.62535300)",41.785355,-87.625353,1,29,67.6
1300,2304,STATE,59TH STREET,29,101.7,121.1,10/01/2012,Weekday,"(41.78712000, -87.62540700)",41.78712,-87.625407,1,29,222.8
1301,2305,STATE,58TH STREET,29,40,37.2,10/01/2012,Weekday,"(41.78903500, -87.62545200)",41.789035,-87.625452,1,29,77.2
1302,2306,STATE,57TH STREET,29,42.1,71.1,10/01/2012,Weekday,"(41.79081700, -87.62549700)",41.790817,-87.625497,1,29,113.2
1303,2307,STATE,56TH STREET,29,16.5,23.8,10/01/2012,Weekday,"(41.79265700, -87.62553800)",41.792657,-87.625538,1,29,40.3
1304,2309,STATE,GARFIELD,29,198.7,156.1,10/01/2012,Weekday,"(41.79488543, -87.62559085)",41.79488543,-87.62559085,1,29,354.8
1305,2310,STATE,54TH STREET,29,25.3,11.4,10/01/2012,Weekday,"(41.79641254, -87.62558899)",41.79641254,-87.62558899,1,29,36.7
1306,2312,STATE,5200 SOUTH,29,14.5,43.3,10/01/2012,Weekday,"(41.80024655, -87.62568936)",41.80024655,-87.62568936,1,29,57.8
1307,2313,STATE,51ST STREET,29,77.2,123,10/01/2012,Weekday,"(41.80182273, -87.62577101)",41.80182273,-87.62577101,1,29,200.2
1308,2314,STATE,50TH STREET,29,24,51.4,10/01/2012,Weekday,"(41.80370500, -87.62606000)",41.803705,-87.62606,1,29,75.4
1309,2316,STATE,48TH STREET,29,17.2,35.7,10/01/2012,Weekday,"(41.80726800, -87.62591000)",41.807268,-87.62591,1,29,52.9
1310,2317,STATE,47TH STREET,29,143.3,116.2,10/01/2012,Weekday,"(41.80908000, -87.62597000)",41.80908,-87.62597,1,29,259.5
1311,2318,STATE,46TH STREET,29,9.6,8.4,10/01/2012,Weekday,"(41.81090000, -87.62600200)",41.8109,-87.626002,1,29,18
1312,2320,STATE,44TH STREET,29,23.7,53.9,10/01/2012,Weekday,"(41.81452700, -87.62608000)",41.814527,-87.62608,1,29,77.6
1313,2322,STATE,42ND STREET,29,15.3,51.3,10/01/2012,Weekday,"(41.81817171, -87.62618995)",41.81817171,-87.62618995,1,29,66.6
1314,2325,STATE,40TH STREET (south leg),29,20.8,59.5,10/01/2012,Weekday,"(41.82171300, -87.62629000)",41.821713,-87.62629,1,29,80.3
1315,2326,STATE,PERSHING,29,95,116.7,10/01/2012,Weekday,"(41.82361194, -87.62629943)",41.82361194,-87.62629943,1,29,211.7
1316,2327,STATE,38TH STREET,29,20.7,28.5,10/01/2012,Weekday,"(41.82540000, -87.62632000)",41.8254,-87.62632,1,29,49.2
1317,2330,STATE,35TH STREET,29,196.9,213,10/01/2012,Weekday,"(41.83083232, -87.62640253)",41.83083232,-87.62640253,1,29,409.9
1318,2331,STATE,3400 SOUTH,29,47.5,3.4,10/01/2012,Weekday,"(41.83284478, -87.62642056)",41.83284478,-87.62642056,1,29,50.9
1319,2332,STATE,33RD STREET,29,79.1,20.2,10/01/2012,Weekday,"(41.83461837, -87.62636095)",41.83461837,-87.62636095,1,29,99.3
1320,2333,STATE,3200 SOUTH,29,42.1,9.5,10/01/2012,Weekday,"(41.83628200, -87.62643200)",41.836282,-87.626432,1,29,51.6
1321,2334,STATE,31ST STREET,29,72.9,35.4,10/01/2012,Weekday,"(41.83819684, -87.62643615)",41.83819684,-87.62643615,1,29,108.3
1322,2335,STATE,30TH STREET,29,84.8,131.8,10/01/2012,Weekday,"(41.83945498, -87.62654188)",41.83945498,-87.62654188,1,29,216.6
1323,2336,STATE,29TH STREET,29,150.7,173.5,10/01/2012,Weekday,"(41.84172800, -87.62655700)",41.841728,-87.626557,1,29,324.2
1324,2337,STATE,28TH STREET,29,64.3,91.7,10/01/2012,Weekday,"(41.84317500, -87.62663200)",41.843175,-87.626632,1,29,156
1325,2338,STATE,27TH STREET,29,67.2,98,10/01/2012,Weekday,"(41.84438200, -87.62667300)",41.844382,-87.626673,1,29,165.2
1326,2342,STATE,23RD STREET,29,14.7,12,10/01/2012,Weekday,"(41.85082700, -87.62692200)",41.850827,-87.626922,1,29,26.7
1327,2345,STATE,CULLERTON,29,65.1,65.3,10/01/2012,Weekday,"(41.85534300, -87.62702000)",41.855343,-87.62702,1,29,130.4
1328,2346,STATE,ARCHER,29,44.8,14.5,10/01/2012,Weekday,"(41.85642703, -87.62702419)",41.85642703,-87.62702419,1,29,59.3
1329,2359,STATE,KINZIE,29,15.1,81.7,10/01/2012,Weekday,"(41.88912800, -87.62791500)",41.889128,-87.627915,1,29,96.8
1330,2361,STATE,GRAND,36,175.1,74.5,10/01/2012,Weekday,"(41.89158100, -87.62794900)",41.891581,-87.627949,1,36,249.6
1331,2363,LAWRENCE,MARINE DRIVE,81,5.3,192.3,10/01/2012,Weekday,"(41.96909978, -87.64974426)",41.96909978,-87.64974426,1,81,197.6
1332,2367,STATE,GRAND,29,203.7,380.8,10/01/2012,Weekday,"(41.89154644, -87.62816555)",41.89154644,-87.62816555,1,29,584.5
1333,2386,STATE,CERMAK,29,144.3,93.7,10/01/2012,Weekday,"(41.85250401, -87.62718485)",41.85250401,-87.62718485,1,29,238
1334,2387,STATE,23RD STREET,29,9.5,26.9,10/01/2012,Weekday,"(41.85088532, -87.62716041)",41.85088532,-87.62716041,1,29,36.4
1335,2390,STATE,26TH STREET,29,84.9,146.1,10/01/2012,Weekday,"(41.84574000, -87.62702000)",41.84574,-87.62702,1,29,231
1336,2391,STATE,27TH STREET,29,100.4,87.2,10/01/2012,Weekday,"(41.84445300, -87.62697000)",41.844453,-87.62697,1,29,187.6
1337,2392,STATE,28TH STREET,29,91.1,69.5,10/01/2012,Weekday,"(41.84348200, -87.62694000)",41.843482,-87.62694,1,29,160.6
1338,2393,STATE,29TH STREET,29,147.9,148.9,10/01/2012,Weekday,"(41.84209500, -87.62691500)",41.842095,-87.626915,1,29,296.8
1339,2394,STATE,30TH STREET,29,112.7,100,10/01/2012,Weekday,"(41.83968000, -87.62683700)",41.83968,-87.626837,1,29,212.7
1340,2395,STATE,31ST STREET,29,56.9,53.7,10/01/2012,Weekday,"(41.83846700, -87.62681800)",41.838467,-87.626818,1,29,110.6
1341,2396,STATE,3200 SOUTH,29,11.1,32.4,10/01/2012,Weekday,"(41.83650500, -87.62675500)",41.836505,-87.626755,1,29,43.5
1342,2397,STATE,33RD STREET,29,23.5,49.7,10/01/2012,Weekday,"(41.83482700, -87.62671700)",41.834827,-87.626717,1,29,73.2
1343,2398,STATE,3400 SOUTH,29,3.2,24.4,10/01/2012,Weekday,"(41.83292500, -87.62665300)",41.832925,-87.626653,1,29,27.6
1344,2399,STATE,35TH STREET,29,223.3,212.7,10/01/2012,Weekday,"(41.83116961, -87.62669384)",41.83116961,-87.62669384,1,29,436
1345,2402,STATE,38TH STREET,29,16.8,34.5,10/01/2012,Weekday,"(41.82568300, -87.62650700)",41.825683,-87.626507,1,29,51.3
1346,2404,STATE,40TH STREET (north leg),29,18.6,29.8,10/01/2012,Weekday,"(41.82204300, -87.62648700)",41.822043,-87.626487,1,29,48.4
1347,2405,STATE,41ST STREET,29,97,87.7,10/01/2012,Weekday,"(41.82023524, -87.62649871)",41.82023524,-87.62649871,1,29,184.7
1348,2407,STATE,42ND STREET,29,24.7,26.5,10/01/2012,Weekday,"(41.81840800, -87.62640300)",41.818408,-87.626403,1,29,51.2
1349,2408,STATE,43RD STREET,29,113.5,86.7,10/01/2012,Weekday,"(41.81659818, -87.62639712)",41.81659818,-87.62639712,1,29,200.2
1350,2409,STATE,44TH STREET,29,26.9,40.1,10/01/2012,Weekday,"(41.81480300, -87.62630500)",41.814803,-87.626305,1,29,67
1351,2411,STATE,46TH STREET,29,7.5,13.4,10/01/2012,Weekday,"(41.81100200, -87.62620300)",41.811002,-87.626203,1,29,20.9
1352,2413,STATE,48TH STREET,29,38.5,20.3,10/01/2012,Weekday,"(41.80753905, -87.62615059)",41.80753905,-87.62615059,1,29,58.8
1353,2414,STATE,49TH ST.(extd. to r.o.w.),29,58.6,49.8,10/01/2012,Weekday,"(41.80572300, -87.62606500)",41.805723,-87.626065,1,29,108.4
1354,2415,STATE,50TH STREET,29,10.2,11.3,10/01/2012,Weekday,"(41.80402000, -87.62601000)",41.80402,-87.62601,1,29,21.5
1355,2417,STATE,5200 SOUTH,29,15.2,6.1,10/01/2012,Weekday,"(41.80000222, -87.62594296)",41.80000222,-87.62594296,1,29,21.3
1356,2418,STATE,53RD STREET,29,24.1,32.1,10/01/2012,Weekday,"(41.79823081, -87.62591526)",41.79823081,-87.62591526,1,29,56.2
1357,2419,STATE,54TH STREET,29,9.1,22.2,10/01/2012,Weekday,"(41.79655404, -87.62583800)",41.79655404,-87.625838,1,29,31.3
1358,2421,STATE,GARFIELD,29,156.3,181.4,10/01/2012,Weekday,"(41.79404234, -87.62579883)",41.79404234,-87.62579883,1,29,337.7
1359,2422,STATE,56TH STREET,29,21.1,20.6,10/01/2012,Weekday,"(41.79273800, -87.62572200)",41.792738,-87.625722,1,29,41.7
1360,2423,STATE,57TH STREET,29,57.6,57.8,10/01/2012,Weekday,"(41.79122300, -87.62568300)",41.791223,-87.625683,1,29,115.4
1361,2424,STATE,58TH STREET,29,33.7,56,10/01/2012,Weekday,"(41.78914500, -87.62563800)",41.789145,-87.625638,1,29,89.7
1362,2427,STATE,61ST STREET (north leg),29,29.8,56,10/01/2012,Weekday,"(41.78389500, -87.62551300)",41.783895,-87.625513,1,29,85.8
1363,2428,STATE,6200 SOUTH,29,4.5,5.3,10/01/2012,Weekday,"(41.78236730, -87.62545084)",41.7823673,-87.62545084,1,29,9.8
1364,2429,STATE,63RD STREET,29,88.9,193.3,10/01/2012,Weekday,"(41.78019854, -87.62549631)",41.78019854,-87.62549631,1,29,282.2
1365,2430,STATE,64TH STREET,29,0.8,2.6,10/01/2012,Weekday,"(41.77743200, -87.62533000)",41.777432,-87.62533,1,29,3.4
1366,2431,STATE,65TH STREET,29,1.1,1.7,10/01/2012,Weekday,"(41.77628482, -87.62533405)",41.77628482,-87.62533405,1,29,2.8
1367,2432,STATE,66TH STREET,29,3.4,14.4,10/01/2012,Weekday,"(41.77472300, -87.62533500)",41.774723,-87.625335,1,29,17.8
1368,2434,STATE,68TH STREET,29,6.3,30.3,10/01/2012,Weekday,"(41.77108769, -87.62525994)",41.77108769,-87.62525994,1,29,36.6
1369,2435,69TH BUS BRIDGE,RED LINE STATION,29,216.1,395.3,10/01/2012,Weekday,"(41.76882239, -87.62530655)",41.76882239,-87.62530655,1,29,611.4
1370,2436,LAFAYETTE,70TH STREET,29,7.6,8.4,10/01/2012,Weekday,"(41.76736000, -87.62661500)",41.76736,-87.626615,1,29,16
1371,2437,LAFAYETTE,71ST STREET,29,77.2,81,10/01/2012,Weekday,"(41.76532402, -87.62664517)",41.76532402,-87.62664517,1,29,158.2
1372,2438,LAFAYETTE,72ND STREET,29,16,19.6,10/01/2012,Weekday,"(41.76389300, -87.62657800)",41.763893,-87.626578,1,29,35.6
1373,2439,LAFAYETTE,73RD STREET,29,11.9,18.7,10/01/2012,Weekday,"(41.76200700, -87.62652300)",41.762007,-87.626523,1,29,30.6
1374,2440,LAFAYETTE,74TH STREET,29,7.5,26.9,10/01/2012,Weekday,"(41.76025300, -87.62649800)",41.760253,-87.626498,1,29,34.4
1375,2441,LAFAYETTE,75TH STREET,29,72.1,171.6,10/01/2012,Weekday,"(41.75834119, -87.62647100)",41.75834119,-87.626471,1,29,243.7
1376,2446,LAFAYETTE,79TH STREET,29,212.3,312.2,10/01/2012,Weekday,"(41.75075956, -87.62587395)",41.75075956,-87.62587395,1,29,524.5
1377,2447,LAFAYETTE,80TH STREET,29,5.2,7.4,10/01/2012,Weekday,"(41.74927500, -87.62580000)",41.749275,-87.6258,1,29,12.6
1378,2448,LAFAYETTE,81ST STREET,29,3.6,6.3,10/01/2012,Weekday,"(41.74742500, -87.62573300)",41.747425,-87.625733,1,29,9.9
1379,2449,LAFAYETTE,82ND STREET,29,2.4,6.1,10/01/2012,Weekday,"(41.74558500, -87.62572800)",41.745585,-87.625728,1,29,8.5
1380,2450,LAFAYETTE,83RD STREET,29,38.1,77.3,10/01/2012,Weekday,"(41.74384000, -87.62567300)",41.74384,-87.625673,1,29,115.4
1381,2451,LAFAYETTE,84TH STREET,29,5.2,14.1,10/01/2012,Weekday,"(41.74191800, -87.62565200)",41.741918,-87.625652,1,29,19.3
1382,2452,LAFAYETTE,85TH STREET,29,0.9,2.6,10/01/2012,Weekday,"(41.74013300, -87.62556000)",41.740133,-87.62556,1,29,3.5
1383,2453,LAFAYETTE,8600 SOUTH,29,12.6,101.2,10/01/2012,Weekday,"(41.73739173, -87.62560064)",41.73739173,-87.62560064,1,29,113.8
1384,2454,LAFAYETTE,87TH STREET,29,190.1,170.4,10/01/2012,Weekday,"(41.73596300, -87.62546000)",41.735963,-87.62546,1,29,360.5
1385,2455,LAFAYETTE,8800 SOUTH,29,15.5,12.1,10/01/2012,Weekday,"(41.73488554, -87.62547330)",41.73488554,-87.6254733,1,29,27.6
1386,2457,LAFAYETTE,91ST STREET,29,20.1,72,10/01/2012,Weekday,"(41.72920000, -87.62526000)",41.7292,-87.62526,1,29,92.1
1387,2458,LAFAYETTE,92ND STREET,29,3.2,17.1,10/01/2012,Weekday,"(41.72732800, -87.62520300)",41.727328,-87.625203,1,29,20.3
1388,2459,LAFAYETTE,93RD STREET,29,4.6,29.7,10/01/2012,Weekday,"(41.72554300, -87.62518800)",41.725543,-87.625188,1,29,34.3
1389,2460,LAFAYETTE,94TH STREET,29,0.7,18.5,10/01/2012,Weekday,"(41.72368200, -87.62514300)",41.723682,-87.625143,1,29,19.2
1390,2465,COTTAGE GROVE,92ND STREET,4,98.3,13.4,10/01/2012,Weekday,"(41.72742312, -87.60449160)",41.72742312,-87.6044916,1,4,111.7
1391,2466,COTTAGE GROVE,91ST STREET,4,172.6,23.8,10/01/2012,Weekday,"(41.72927494, -87.60451852)",41.72927494,-87.60451852,1,4,196.4
1392,2467,COTTAGE GROVE,90TH STREET,4,123.1,30.2,10/01/2012,Weekday,"(41.73108929, -87.60455794)",41.73108929,-87.60455794,1,4,153.3
1393,2468,COTTAGE GROVE,89TH STREET,4,85.4,22.4,10/01/2012,Weekday,"(41.73293698, -87.60460098)",41.73293698,-87.60460098,1,4,107.8
1394,2469,COTTAGE GROVE,88TH STREET,4,49.1,17.4,10/01/2012,Weekday,"(41.73472484, -87.60464841)",41.73472484,-87.60464841,1,4,66.5
1395,2470,COTTAGE GROVE,87TH STREET,4,665.4,217.4,10/01/2012,Weekday,"(41.73653769, -87.60469368)",41.73653769,-87.60469368,1,4,882.8
1396,2471,COTTAGE GROVE,86TH STREET,4,306.6,89.9,10/01/2012,Weekday,"(41.73836438, -87.60474161)",41.73836438,-87.60474161,1,4,396.5
1397,2472,COTTAGE GROVE,85TH STREET,4,182.6,32.9,10/01/2012,Weekday,"(41.74025082, -87.60479464)",41.74025082,-87.60479464,1,4,215.5
1398,2473,COTTAGE GROVE,84TH STREET,4,125.7,77.6,10/01/2012,Weekday,"(41.74202882, -87.60484464)",41.74202882,-87.60484464,1,4,203.3
1399,2474,COTTAGE GROVE,83RD STREET,4,414,168.7,10/01/2012,Weekday,"(41.74392753, -87.60485406)",41.74392753,-87.60485406,1,4,582.7
1400,2475,COTTAGE GROVE,82ND STREET,4,239.4,125.9,10/01/2012,Weekday,"(41.74577953, -87.60493006)",41.74577953,-87.60493006,1,4,365.3
1401,2477,COTTAGE GROVE,80TH STREET,4,160,136.8,10/01/2012,Weekday,"(41.74941453, -87.60501406)",41.74941453,-87.60501406,1,4,296.8
1402,2478,COTTAGE GROVE,79TH STREET,4,872.2,692.9,10/01/2012,Weekday,"(41.75115870, -87.60510870)",41.7511587,-87.6051087,1,4,1565.1
1403,2479,COTTAGE GROVE,78TH STREET,4,50.7,31.9,10/01/2012,Weekday,"(41.75305378, -87.60509523)",41.75305378,-87.60509523,1,4,82.6
1404,2481,COTTAGE GROVE,76TH STREET,4,77.6,90.9,10/01/2012,Weekday,"(41.75668078, -87.60520623)",41.75668078,-87.60520623,1,4,168.5
1405,2483,COTTAGE GROVE,74TH STREET,4,54.7,60.8,10/01/2012,Weekday,"(41.76033178, -87.60532522)",41.76033178,-87.60532522,1,4,115.5
1406,2484,COTTAGE GROVE,73RD STREET,4,64.4,59.6,10/01/2012,Weekday,"(41.76214878, -87.60537522)",41.76214878,-87.60537522,1,4,124
